timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-12T02:57:52,TowardsSaferPretraining,6b848c83-c11e-4230-b674-808ea529d668,18247006,4378.781384113012,0.02881839931278411,6.5813743105198914e-06,50.00003343336553,53.89715309263672,20.0,0.030231379673853156,0.06536008839913965,0.012091754206132193,0.10768322227912543,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,32,machine,0.7457847840986978,0.0,5.90000000000037,29.68136073673101,N,1.0,0.0
