timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-12T01:59:14,TowardsSaferPretraining,0bdc6d88-e2d8-46d3-a75f-ed8eb3c6c37d,18247028,12.27660549400025,0.00022936157423536954,1.8682817033377977e-05,50.00120114375,209.34484612441875,20.0,0.00010030284547680497,0.0007166155732916124,4.0117154672366775e-05,0.0008570355734407841,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,32,machine,4.545454545454546,82.0909090909091,5.799999999999998,29.269455649636008,N,1.0,0.0
