timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-23T23:17:57,TowardsSaferPretraining,4321b282-f3f4-4249-bbd9-afde6769e6e5,18647905,1586.0040289019234,0.00033900038284611923,2.1374496953884004e-07,50.19252180419555,161.12227416045275,20.0,0.01098029180824493,0.07074330159458952,0.004374911953204889,0.08609850535603926,0.0,Canada,CAN,quebec,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,-71.2,46.8,64,machine,4.247727272727272,63.22790404040404,10.5,52.79708225076849,N,1.0,0.0
