timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-21T19:50:35,TowardsSaferPretraining,a53ba78e-1edb-4a9f-b193-2e14bf409e75,18544948,2901.031006698031,0.011482367144132378,3.958029789278836e-06,96.55206079246514,0.0,10.0,0.038877987773301696,0.0,0.0040271812491717235,0.042905169022473405,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,16,AMD EPYC 7H12 64-Core Processor,,,6.1314,52.7909,16,machine,23.935115557088686,0,13.185719213521645,33.17133191685382,N,1.0,0.0
