timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-12T22:26:12,TowardsSaferPretraining,d81ff985-c2a0-4b12-845d-6b06305074dc,18269542,3.1267557369974384,1.5102622228223045e-05,4.830125375487691e-06,57.07620363200001,0.0,20.0,4.179593211719952e-05,0.0,1.4636731222223412e-05,5.643266333942293e-05,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,16,AMD EPYC 7H12 64-Core Processor,,,6.1314,52.7909,64,machine,19.1,0,9.649999999999999,24.26899528503418,N,1.0,0.0
