timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-12T22:26:04,TowardsSaferPretraining,de56dbfb-d893-4dad-ae0a-d4d65cd128a7,18269542,3.145319390001532,1.2537126300251533e-05,3.985962869177946e-06,38.08459783333334,0.0,20.0,3.2076212638591504e-05,0.0,1.4770183772210051e-05,4.684639641080155e-05,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,16,AMD EPYC 7H12 64-Core Processor,,,6.1314,52.7909,64,machine,7.7,0,9.6,24.22551727294922,N,1.0,0.0
