timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-21T02:42:18,TowardsSaferPretraining,08374305-1834-4986-a165-e87ff7282a4a,18521884,766.1703784120036,0.007096820701053802,9.262718712465712e-06,238.85947469923346,0.0,10.0,0.025452588057097263,0.0,0.001065488562365256,0.02651807661946253,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,16,AMD EPYC 7H12 64-Core Processor,,,6.1314,52.7909,16,machine,34.74588235294121,0,29.739738562091524,74.86469002019346,N,1.0,0.0
