timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-12T23:54:07,TowardsSaferPretraining,15d797f6-5d1b-4478-92ac-90a182110ec4,None,66.59897460299544,0.0002938924303069431,4.412867195912122e-06,48.126460980000004,0.0,70.0,0.00044764962850208636,0.0,0.0006505128181836982,0.0010981624466857847,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,96,AMD EPYC 7F72 24-Core Processor,,,6.1314,52.7909,251.03874969482422,machine,6.481538461538463,0,58.112307692307645,145.8625747680664,N,1.0,0.0
