timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-12T22:55:00,TowardsSaferPretraining,2272cbfd-b951-431e-9467-e359fa75361a,None,23.97706012101844,0.00010952184382314935,4.567776168986698e-06,48.5782859092174,0.0,70.0,0.00016765405973285418,0.0,0.00024158674940521853,0.00040924080913807285,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.3,3.2.1,96,AMD EPYC 7F72 24-Core Processor,,,6.1314,52.7909,251.03874969482422,machine,11.013636363636364,0,59.404545454545456,149.13349481062457,N,1.0,0.0
